index,0,1,2,3,4,5,6,7
666,0.047,0.03,0.082,0.093,0.247,0.089,0.021,0.059
667,0.047,0.03,0.082,0.093,0.248,0.089,0.021,0.059
668,0.047,0.03,0.082,0.093,0.249,0.089,0.021,0.059
669,0.047,0.03,0.082,0.094,0.249,0.089,0.021,0.059
670,0.047,0.03,0.082,0.094,0.249,0.09,0.021,0.059
671,0.047,0.03,0.083,0.094,0.249,0.09,0.021,0.059
672,0.047,0.03,0.083,0.094,0.25,0.09,0.021,0.059
673,0.047,0.03,0.083,0.094,0.251,0.09,0.021,0.059
674,0.047,0.03,0.083,0.095,0.251,0.09,0.021,0.059
675,0.047,0.03,0.083,0.095,0.251,0.091,0.021,0.059
676,0.047,0.03,0.084,0.095,0.251,0.091,0.021,0.059
677,0.047,0.03,0.084,0.095,0.251,0.091,0.021,0.06
678,0.047,0.03,0.084,0.095,0.252,0.091,0.021,0.06
679,0.047,0.03,0.084,0.096,0.252,0.091,0.021,0.06
680,0.047,0.03,0.084,0.096,0.252,0.092,0.021,0.06
681,0.047,0.03,0.085,0.096,0.252,0.092,0.021,0.06
682,0.047,0.03,0.085,0.096,0.253,0.092,0.021,0.06
683,0.047,0.03,0.085,0.096,0.254,0.092,0.021,0.06
684,0.047,0.03,0.085,0.097,0.254,0.092,0.021,0.06
685,0.048,0.03,0.085,0.097,0.254,0.092,0.021,0.06
686,0.048,0.031,0.085,0.097,0.254,0.092,0.021,0.06
687,0.048,0.031,0.085,0.097,0.255,0.092,0.021,0.06
688,0.048,0.031,0.085,0.098,0.255,0.092,0.021,0.06
689,0.048,0.031,0.085,0.098,0.255,0.092,0.022,0.06
690,0.049,0.031,0.085,0.098,0.255,0.092,0.022,0.06
691,0.049,0.031,0.085,0.098,0.255,0.093,0.022,0.06
692,0.049,0.031,0.086,0.098,0.255,0.093,0.022,0.06
693,0.049,0.031,0.086,0.098,0.256,0.093,0.022,0.06
694,0.049,0.031,0.086,0.098,0.257,0.093,0.022,0.06
695,0.049,0.031,0.086,0.098,0.258,0.093,0.022,0.06
696,0.049,0.031,0.086,0.098,0.259,0.093,0.022,0.06
697,0.049,0.031,0.086,0.099,0.259,0.093,0.022,0.06
698,0.049,0.031,0.086,0.099,0.259,0.094,0.022,0.06
699,0.049,0.031,0.087,0.099,0.259,0.094,0.022,0.06
700,0.049,0.031,0.087,0.099,0.26,0.094,0.022,0.06
701,0.049,0.031,0.087,0.099,0.261,0.094,0.022,0.06
702,0.049,0.031,0.087,0.099,0.262,0.094,0.022,0.06
703,0.049,0.031,0.087,0.1,0.262,0.094,0.022,0.06
704,0.049,0.031,0.087,0.1,0.262,0.095,0.022,0.06
705,0.05,0.031,0.087,0.1,0.262,0.095,0.022,0.06
706,0.05,0.032,0.087,0.1,0.262,0.095,0.022,0.06
707,0.05,0.032,0.087,0.1,0.262,0.095,0.022,0.061
708,0.05,0.032,0.087,0.1,0.263,0.095,0.022,0.061
709,0.05,0.032,0.087,0.1,0.264,0.095,0.022,0.061
710,0.05,0.032,0.087,0.1,0.265,0.095,0.022,0.061
711,0.05,0.032,0.087,0.1,0.266,0.095,0.022,0.061
712,0.05,0.032,0.087,0.101,0.266,0.095,0.022,0.061
713,0.05,0.032,0.087,0.101,0.266,0.096,0.022,0.061
714,0.05,0.032,0.088,0.101,0.266,0.096,0.022,0.061
715,0.05,0.032,0.088,0.101,0.267,0.096,0.022,0.061
716,0.05,0.032,0.088,0.101,0.268,0.096,0.022,0.061
717,0.05,0.032,0.088,0.101,0.269,0.096,0.022,0.061
718,0.05,0.032,0.088,0.102,0.269,0.096,0.022,0.061
719,0.05,0.032,0.088,0.102,0.269,0.097,0.022,0.061
720,0.05,0.032,0.089,0.102,0.269,0.097,0.022,0.061
721,0.05,0.032,0.089,0.102,0.269,0.097,0.022,0.062
722,0.05,0.032,0.089,0.102,0.269,0.097,0.022,0.063
723,0.05,0.032,0.089,0.102,0.27,0.097,0.022,0.063
724,0.05,0.032,0.089,0.103,0.27,0.097,0.022,0.063
725,0.05,0.032,0.089,0.103,0.27,0.098,0.022,0.063
726,0.051,0.032,0.089,0.103,0.27,0.098,0.022,0.063
727,0.051,0.032,0.089,0.103,0.27,0.099,0.022,0.063
728,0.051,0.032,0.09,0.103,0.27,0.099,0.022,0.063
729,0.051,0.032,0.09,0.103,0.27,0.099,0.022,0.064
730,0.051,0.033,0.09,0.103,0.27,0.099,0.022,0.064
731,0.051,0.033,0.09,0.103,0.271,0.099,0.022,0.064
732,0.051,0.033,0.09,0.103,0.272,0.099,0.022,0.064
733,0.051,0.033,0.09,0.103,0.273,0.099,0.022,0.064
734,0.051,0.033,0.09,0.104,0.273,0.099,0.022,0.064
735,0.052,0.033,0.09,0.104,0.273,0.099,0.022,0.064
736,0.052,0.033,0.09,0.104,0.273,0.1,0.022,0.064
737,0.052,0.033,0.091,0.104,0.273,0.1,0.022,0.064
738,0.052,0.033,0.091,0.104,0.274,0.1,0.022,0.064
739,0.052,0.033,0.091,0.105,0.274,0.1,0.022,0.064
740,0.052,0.033,0.091,0.105,0.274,0.101,0.022,0.064
741,0.052,0.033,0.092,0.105,0.274,0.101,0.022,0.064
742,0.052,0.033,0.092,0.105,0.275,0.101,0.022,0.064
743,0.052,0.033,0.092,0.106,0.275,0.101,0.022,0.064
744,0.052,0.033,0.092,0.106,0.275,0.101,0.023,0.064
745,0.052,0.033,0.092,0.106,0.275,0.102,0.023,0.064
746,0.052,0.033,0.093,0.106,0.275,0.102,0.023,0.064
747,0.052,0.033,0.093,0.106,0.275,0.102,0.023,0.065
748,0.052,0.033,0.093,0.106,0.276,0.102,0.023,0.065
749,0.052,0.033,0.093,0.106,0.277,0.102,0.023,0.065
750,0.052,0.033,0.093,0.106,0.278,0.102,0.023,0.065
751,0.052,0.033,0.093,0.106,0.279,0.102,0.023,0.065
752,0.052,0.033,0.093,0.107,0.279,0.102,0.023,0.065
753,0.052,0.033,0.093,0.107,0.279,0.103,0.023,0.065
754,0.052,0.033,0.094,0.107,0.279,0.103,0.023,0.065
755,0.052,0.033,0.094,0.107,0.279,0.103,0.023,0.066
756,0.052,0.033,0.094,0.107,0.28,0.103,0.023,0.066
757,0.052,0.033,0.094,0.107,0.281,0.103,0.023,0.066
758,0.052,0.033,0.094,0.108,0.281,0.103,0.023,0.066
759,0.052,0.033,0.094,0.108,0.281,0.104,0.023,0.066
760,0.052,0.033,0.095,0.108,0.281,0.104,0.023,0.066
761,0.052,0.033,0.095,0.108,0.282,0.104,0.023,0.066
762,0.052,0.033,0.095,0.108,0.283,0.104,0.023,0.066
763,0.052,0.033,0.095,0.109,0.283,0.104,0.023,0.066
764,0.052,0.033,0.095,0.109,0.283,0.105,0.023,0.066
765,0.053,0.033,0.095,0.109,0.283,0.105,0.023,0.066
766,0.053,0.033,0.095,0.109,0.283,0.106,0.023,0.066
767,0.053,0.033,0.096,0.109,0.283,0.106,0.023,0.066
768,0.053,0.033,0.096,0.109,0.284,0.106,0.023,0.066
769,0.053,0.033,0.096,0.109,0.285,0.106,0.023,0.066
770,0.053,0.033,0.096,0.11,0.285,0.106,0.023,0.066
771,0.053,0.033,0.096,0.11,0.285,0.107,0.023,0.066
772,0.053,0.033,0.097,0.11,0.285,0.107,0.023,0.066
773,0.053,0.033,0.097,0.11,0.286,0.107,0.023,0.066
774,0.053,0.033,0.097,0.11,0.287,0.107,0.023,0.066
775,0.053,0.033,0.097,0.11,0.288,0.107,0.023,0.066
776,0.053,0.033,0.097,0.11,0.289,0.107,0.023,0.066
777,0.053,0.033,0.097,0.11,0.29,0.107,0.023,0.066
778,0.053,0.033,0.097,0.11,0.291,0.107,0.023,0.066
779,0.053,0.033,0.097,0.111,0.291,0.107,0.023,0.066
780,0.053,0.033,0.097,0.111,0.291,0.108,0.023,0.066
781,0.053,0.033,0.098,0.111,0.291,0.108,0.023,0.066
782,0.053,0.033,0.098,0.111,0.292,0.108,0.023,0.066
783,0.053,0.033,0.098,0.111,0.293,0.108,0.023,0.066
784,0.053,0.033,0.098,0.111,0.294,0.108,0.023,0.066
785,0.053,0.033,0.098,0.111,0.295,0.108,0.023,0.066
786,0.053,0.033,0.098,0.111,0.296,0.108,0.023,0.066
787,0.053,0.033,0.098,0.111,0.297,0.108,0.023,0.066
788,0.053,0.033,0.098,0.111,0.298,0.108,0.023,0.066
789,0.053,0.033,0.098,0.112,0.298,0.108,0.023,0.066
790,0.053,0.033,0.098,0.112,0.298,0.109,0.023,0.066
791,0.053,0.033,0.099,0.112,0.298,0.109,0.023,0.066
792,0.053,0.033,0.099,0.112,0.298,0.109,0.023,0.067
793,0.053,0.034,0.099,0.112,0.298,0.109,0.023,0.067
794,0.053,0.034,0.099,0.112,0.298,0.109,0.023,0.068
795,0.053,0.034,0.099,0.112,0.299,0.109,0.023,0.068
796,0.053,0.034,0.099,0.112,0.3,0.109,0.023,0.068
797,0.053,0.034,0.099,0.112,0.301,0.109,0.023,0.068
798,0.053,0.034,0.099,0.113,0.301,0.109,0.023,0.068
799,0.053,0.034,0.099,0.113,0.301,0.109,0.024,0.068
800,0.054,0.034,0.099,0.113,0.301,0.109,0.024,0.068
801,0.054,0.035,0.099,0.113,0.301,0.109,0.024,0.068
802,0.054,0.035,0.099,0.113,0.301,0.109,0.024,0.069
803,0.054,0.035,0.099,0.113,0.302,0.109,0.024,0.069
804,0.054,0.035,0.099,0.113,0.303,0.109,0.024,0.069
805,0.054,0.035,0.099,0.114,0.303,0.109,0.024,0.069
806,0.054,0.035,0.099,0.114,0.303,0.109,0.025,0.069
807,0.055,0.035,0.099,0.114,0.303,0.109,0.025,0.069
808,0.055,0.035,0.099,0.114,0.303,0.11,0.025,0.069
809,0.055,0.035,0.1,0.114,0.303,0.11,0.025,0.069
810,0.055,0.035,0.1,0.114,0.304,0.11,0.025,0.069
811,0.055,0.035,0.1,0.114,0.305,0.11,0.025,0.069
812,0.055,0.035,0.1,0.114,0.306,0.11,0.025,0.069
813,0.055,0.035,0.1,0.115,0.306,0.11,0.025,0.069
814,0.056,0.035,0.1,0.115,0.306,0.11,0.025,0.069
815,0.056,0.035,0.1,0.115,0.306,0.111,0.025,0.069
816,0.056,0.035,0.101,0.115,0.306,0.111,0.025,0.069
817,0.056,0.035,0.101,0.115,0.307,0.111,0.025,0.069
818,0.056,0.035,0.101,0.116,0.307,0.111,0.025,0.069
819,0.056,0.035,0.101,0.116,0.307,0.112,0.025,0.069
820,0.056,0.035,0.102,0.116,0.307,0.112,0.025,0.069
821,0.056,0.035,0.102,0.116,0.308,0.112,0.025,0.069
822,0.056,0.035,0.102,0.117,0.308,0.112,0.025,0.069
823,0.056,0.035,0.102,0.117,0.308,0.112,0.026,0.069
824,0.056,0.035,0.102,0.117,0.308,0.113,0.026,0.069
825,0.056,0.035,0.103,0.117,0.308,0.113,0.026,0.069
826,0.056,0.035,0.103,0.117,0.309,0.113,0.026,0.069
827,0.056,0.035,0.103,0.117,0.31,0.113,0.026,0.069
828,0.056,0.035,0.103,0.117,0.311,0.113,0.026,0.069
829,0.056,0.035,0.103,0.118,0.311,0.113,0.026,0.069
830,0.057,0.035,0.103,0.118,0.311,0.113,0.026,0.069
831,0.057,0.036,0.103,0.118,0.311,0.113,0.026,0.069
832,0.057,0.036,0.103,0.118,0.312,0.113,0.026,0.069
833,0.057,0.036,0.103,0.118,0.313,0.113,0.026,0.069
834,0.057,0.036,0.103,0.119,0.313,0.113,0.026,0.069
835,0.057,0.036,0.103,0.119,0.313,0.113,0.027,0.069
836,0.058,0.036,0.103,0.119,0.313,0.113,0.027,0.069
837,0.058,0.036,0.103,0.119,0.313,0.114,0.027,0.069
838,0.059,0.036,0.103,0.119,0.313,0.114,0.027,0.069
839,0.059,0.037,0.103,0.119,0.313,0.114,0.027,0.069
840,0.059,0.037,0.103,0.119,0.313,0.114,0.027,0.07
841,0.059,0.037,0.103,0.119,0.314,0.114,0.027,0.07
842,0.059,0.037,0.103,0.119,0.315,0.114,0.027,0.07
843,0.059,0.037,0.103,0.119,0.316,0.114,0.027,0.07
844,0.059,0.037,0.103,0.119,0.317,0.114,0.027,0.07
845,0.059,0.037,0.103,0.119,0.318,0.114,0.027,0.07
846,0.059,0.037,0.103,0.12,0.318,0.114,0.027,0.07
847,0.06,0.037,0.103,0.12,0.318,0.114,0.027,0.07
848,0.06,0.038,0.103,0.12,0.318,0.114,0.027,0.07
849,0.06,0.038,0.103,0.12,0.318,0.114,0.027,0.071
850,0.06,0.039,0.103,0.12,0.318,0.114,0.027,0.071
851,0.06,0.039,0.103,0.12,0.318,0.114,0.027,0.072
852,0.06,0.039,0.103,0.12,0.318,0.114,0.027,0.073
853,0.06,0.039,0.103,0.12,0.319,0.114,0.027,0.073
854,0.06,0.039,0.103,0.12,0.32,0.114,0.027,0.073
855,0.06,0.039,0.103,0.121,0.32,0.114,0.027,0.073
856,0.06,0.039,0.103,0.121,0.32,0.115,0.027,0.073
857,0.06,0.039,0.104,0.121,0.32,0.115,0.027,0.073
858,0.06,0.039,0.104,0.121,0.32,0.115,0.027,0.074
859,0.06,0.039,0.104,0.121,0.321,0.115,0.027,0.074
860,0.06,0.039,0.104,0.121,0.322,0.115,0.027,0.074
861,0.06,0.039,0.104,0.121,0.323,0.115,0.027,0.074
862,0.06,0.039,0.104,0.121,0.324,0.115,0.027,0.074
863,0.06,0.039,0.104,0.121,0.325,0.115,0.027,0.074
864,0.06,0.039,0.104,0.122,0.325,0.115,0.027,0.074
865,0.06,0.039,0.104,0.122,0.325,0.116,0.027,0.074
866,0.06,0.039,0.105,0.122,0.325,0.116,0.027,0.074
867,0.06,0.039,0.105,0.122,0.325,0.116,0.027,0.075
868,0.06,0.039,0.105,0.122,0.326,0.116,0.027,0.075
869,0.06,0.039,0.105,0.122,0.327,0.116,0.027,0.075
870,0.06,0.039,0.105,0.122,0.328,0.116,0.027,0.075
871,0.06,0.039,0.105,0.122,0.329,0.116,0.027,0.075
872,0.06,0.039,0.105,0.123,0.329,0.116,0.027,0.075
873,0.06,0.039,0.105,0.123,0.329,0.116,0.028,0.075
874,0.061,0.039,0.105,0.123,0.329,0.116,0.028,0.075
875,0.061,0.039,0.105,0.123,0.329,0.117,0.028,0.075
876,0.061,0.039,0.106,0.123,0.329,0.117,0.028,0.075
877,0.061,0.039,0.106,0.123,0.329,0.117,0.028,0.076
878,0.061,0.039,0.106,0.123,0.33,0.117,0.028,0.076
879,0.061,0.039,0.106,0.123,0.331,0.117,0.028,0.076
880,0.061,0.039,0.106,0.123,0.332,0.117,0.028,0.076
881,0.061,0.039,0.106,0.123,0.333,0.117,0.028,0.076
882,0.061,0.039,0.106,0.123,0.334,0.117,0.028,0.076
883,0.061,0.039,0.106,0.123,0.335,0.117,0.028,0.076
884,0.061,0.039,0.106,0.123,0.336,0.117,0.028,0.076
885,0.061,0.039,0.106,0.123,0.337,0.117,0.028,0.076
886,0.061,0.039,0.106,0.124,0.337,0.117,0.028,0.076
887,0.062,0.039,0.106,0.124,0.337,0.117,0.028,0.076
888,0.062,0.04,0.106,0.124,0.337,0.117,0.028,0.076
889,0.062,0.04,0.106,0.124,0.338,0.117,0.028,0.076
890,0.062,0.04,0.106,0.125,0.338,0.117,0.028,0.076
891,0.062,0.04,0.106,0.125,0.338,0.118,0.028,0.076
892,0.063,0.04,0.106,0.125,0.338,0.118,0.028,0.076
893,0.063,0.04,0.106,0.125,0.338,0.119,0.028,0.076
894,0.063,0.04,0.107,0.125,0.338,0.119,0.028,0.076
895,0.063,0.04,0.107,0.125,0.338,0.119,0.028,0.077
896,0.063,0.041,0.107,0.125,0.338,0.119,0.028,0.077
897,0.063,0.041,0.107,0.125,0.339,0.119,0.028,0.077
898,0.063,0.041,0.107,0.125,0.34,0.119,0.028,0.077
899,0.063,0.041,0.107,0.126,0.34,0.119,0.028,0.077
900,0.063,0.041,0.107,0.126,0.34,0.12,0.028,0.077
901,0.063,0.041,0.108,0.126,0.34,0.12,0.028,0.077
902,0.063,0.041,0.108,0.126,0.34,0.12,0.028,0.078
903,0.063,0.041,0.108,0.126,0.341,0.12,0.028,0.078
904,0.063,0.041,0.108,0.126,0.342,0.12,0.028,0.078
905,0.063,0.041,0.108,0.126,0.343,0.12,0.028,0.078
906,0.063,0.041,0.108,0.127,0.343,0.12,0.028,0.078
907,0.063,0.041,0.108,0.127,0.343,0.121,0.028,0.078
908,0.063,0.041,0.109,0.127,0.343,0.121,0.028,0.078
909,0.063,0.041,0.109,0.127,0.344,0.121,0.028,0.078
910,0.063,0.041,0.109,0.128,0.344,0.121,0.028,0.078
911,0.063,0.041,0.109,0.128,0.344,0.122,0.028,0.078
912,0.063,0.041,0.11,0.128,0.344,0.122,0.028,0.078
913,0.063,0.041,0.11,0.128,0.344,0.122,0.028,0.079
914,0.063,0.041,0.11,0.128,0.345,0.122,0.028,0.079
915,0.063,0.041,0.11,0.129,0.345,0.122,0.028,0.079
916,0.063,0.041,0.11,0.129,0.345,0.123,0.028,0.079
917,0.063,0.041,0.111,0.129,0.345,0.123,0.028,0.079
918,0.063,0.041,0.111,0.129,0.346,0.123,0.028,0.079
919,0.063,0.041,0.111,0.129,0.347,0.123,0.028,0.079
920,0.063,0.041,0.111,0.129,0.348,0.123,0.028,0.079
921,0.063,0.041,0.111,0.13,0.348,0.123,0.028,0.079
922,0.063,0.041,0.111,0.13,0.348,0.123,0.029,0.079
923,0.064,0.041,0.111,0.13,0.348,0.123,0.029,0.079
924,0.064,0.042,0.111,0.13,0.348,0.123,0.029,0.079
925,0.064,0.042,0.111,0.13,0.349,0.123,0.029,0.079
926,0.064,0.042,0.111,0.13,0.35,0.123,0.029,0.079
927,0.064,0.042,0.111,0.131,0.35,0.123,0.029,0.079
928,0.064,0.042,0.111,0.131,0.35,0.124,0.029,0.079
929,0.064,0.042,0.112,0.131,0.35,0.124,0.029,0.079
930,0.064,0.042,0.112,0.131,0.35,0.124,0.029,0.08
931,0.064,0.042,0.112,0.131,0.351,0.124,0.029,0.08
932,0.064,0.042,0.112,0.131,0.352,0.124,0.029,0.08
933,0.064,0.042,0.112,0.131,0.353,0.124,0.029,0.08
934,0.064,0.042,0.112,0.131,0.354,0.124,0.029,0.08
935,0.064,0.042,0.112,0.132,0.354,0.124,0.029,0.08
936,0.064,0.042,0.112,0.132,0.354,0.124,0.03,0.08
937,0.065,0.042,0.112,0.132,0.354,0.124,0.03,0.08
938,0.065,0.042,0.112,0.132,0.354,0.125,0.03,0.08
939,0.065,0.042,0.113,0.132,0.354,0.125,0.03,0.08
940,0.065,0.042,0.113,0.132,0.355,0.125,0.03,0.08
941,0.065,0.042,0.113,0.132,0.356,0.125,0.03,0.08
942,0.065,0.042,0.113,0.132,0.357,0.125,0.03,0.08
943,0.065,0.042,0.113,0.132,0.358,0.125,0.03,0.08
944,0.065,0.042,0.113,0.132,0.359,0.125,0.03,0.08
945,0.065,0.042,0.113,0.132,0.36,0.125,0.03,0.08
946,0.065,0.042,0.113,0.133,0.36,0.125,0.03,0.08
947,0.065,0.042,0.113,0.133,0.36,0.126,0.03,0.08
948,0.065,0.042,0.114,0.133,0.36,0.126,0.03,0.08
949,0.065,0.042,0.114,0.133,0.361,0.126,0.03,0.08
950,0.065,0.042,0.114,0.133,0.362,0.126,0.03,0.08
951,0.065,0.042,0.114,0.133,0.363,0.126,0.03,0.08
952,0.065,0.042,0.114,0.133,0.364,0.126,0.03,0.08
953,0.065,0.042,0.114,0.134,0.364,0.126,0.03,0.08
954,0.065,0.042,0.114,0.134,0.364,0.126,0.031,0.08
955,0.065,0.042,0.114,0.134,0.364,0.127,0.031,0.08
956,0.065,0.042,0.115,0.134,0.364,0.127,0.031,0.08
957,0.065,0.042,0.115,0.134,0.365,0.127,0.031,0.08
958,0.065,0.042,0.115,0.134,0.366,0.127,0.031,0.08
959,0.065,0.042,0.115,0.134,0.367,0.127,0.031,0.08
960,0.065,0.042,0.115,0.135,0.367,0.127,0.031,0.08
961,0.065,0.042,0.115,0.135,0.367,0.128,0.031,0.08
962,0.065,0.042,0.116,0.135,0.367,0.128,0.031,0.08
963,0.065,0.042,0.116,0.135,0.368,0.128,0.031,0.08
964,0.065,0.042,0.116,0.135,0.369,0.128,0.031,0.08
965,0.065,0.042,0.116,0.135,0.37,0.128,0.031,0.08
966,0.065,0.042,0.116,0.135,0.371,0.128,0.031,0.08
967,0.065,0.042,0.116,0.135,0.372,0.128,0.031,0.08
968,0.065,0.042,0.116,0.136,0.372,0.128,0.031,0.08
969,0.065,0.042,0.116,0.136,0.372,0.129,0.031,0.08
970,0.065,0.042,0.117,0.136,0.372,0.129,0.031,0.08
971,0.065,0.042,0.117,0.136,0.373,0.129,0.031,0.08
972,0.065,0.042,0.117,0.136,0.374,0.129,0.031,0.08
973,0.065,0.042,0.117,0.136,0.375,0.129,0.031,0.08
974,0.065,0.042,0.117,0.136,0.376,0.129,0.031,0.08
975,0.065,0.042,0.117,0.136,0.377,0.129,0.031,0.08
976,0.065,0.042,0.117,0.136,0.378,0.129,0.031,0.08
977,0.065,0.042,0.117,0.136,0.379,0.129,0.031,0.08
978,0.065,0.042,0.117,0.136,0.38,0.129,0.031,0.08
979,0.065,0.042,0.117,0.137,0.38,0.129,0.031,0.08
980,0.065,0.042,0.117,0.137,0.38,0.13,0.031,0.08
981,0.065,0.042,0.118,0.137,0.38,0.13,0.031,0.08
982,0.065,0.042,0.118,0.137,0.381,0.13,0.031,0.08
983,0.065,0.042,0.118,0.138,0.381,0.13,0.031,0.08
984,0.065,0.042,0.118,0.138,0.381,0.131,0.031,0.08
985,0.065,0.042,0.119,0.138,0.381,0.131,0.031,0.08
986,0.065,0.042,0.119,0.138,0.382,0.131,0.031,0.08
987,0.065,0.042,0.119,0.138,0.383,0.131,0.031,0.08
988,0.065,0.042,0.119,0.138,0.384,0.131,0.031,0.08
989,0.065,0.042,0.119,0.138,0.385,0.131,0.031,0.08
990,0.065,0.042,0.119,0.139,0.385,0.131,0.031,0.08
991,0.066,0.042,0.119,0.139,0.385,0.131,0.031,0.08
992,0.066,0.043,0.119,0.139,0.385,0.131,0.031,0.08
993,0.066,0.043,0.119,0.139,0.386,0.131,0.031,0.08
994,0.066,0.043,0.119,0.14,0.386,0.131,0.031,0.08
995,0.066,0.043,0.119,0.14,0.386,0.131,0.032,0.08
996,0.067,0.043,0.119,0.14,0.386,0.131,0.032,0.08
997,0.067,0.043,0.119,0.14,0.386,0.132,0.032,0.08
998,0.067,0.043,0.12,0.14,0.386,0.132,0.032,0.08
999,0.067,0.043,0.12,0.14,0.387,0.132,0.032,0.08
